"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","flighttime","flighttime24","ChristmasEve"
"12050",2013,11,25,2105,2107,-2,2204,2215,-11,"UA",994,"N497UA","EWR","BOS",38,200,21,7,2013-11-25 21:00:00,99,99,"Un-Christmas Eve"
"12051",2013,11,25,2106,2111,-5,2255,2303,-8,"EV",4700,"N14993","EWR","CLT",88,529,21,11,2013-11-25 21:00:00,149,149,"Un-Christmas Eve"
"12052",2013,11,25,2106,2110,-4,2241,2306,-25,"EV",4885,"N600QX","LGA","ILM",78,500,21,10,2013-11-25 21:00:00,135,135,"Un-Christmas Eve"
"12053",2013,11,25,2108,2059,9,2330,2334,-4,"EV",4377,"N29917","EWR","JAX",126,820,20,59,2013-11-25 20:00:00,222,222,"Un-Christmas Eve"
"12054",2013,11,25,2109,2105,4,2351,11,-20,"UA",1682,"N68452","EWR","FLL",143,1065,21,5,2013-11-25 21:00:00,242,242,"Un-Christmas Eve"
"12055",2013,11,25,2111,2110,1,2358,2356,2,"UA",1066,"N76526","EWR","MCO",145,937,21,10,2013-11-25 21:00:00,247,247,"Un-Christmas Eve"
"12056",2013,11,25,2113,1615,298,19,1920,299,"DL",809,"N397DA","EWR","SLC",284,1969,16,15,2013-11-25 16:00:00,-2094,306,"Un-Christmas Eve"
"12057",2013,11,25,2114,2120,-6,11,100,-49,"UA",1049,"N38473","EWR","SFO",341,2565,21,20,2013-11-25 21:00:00,-2103,297,"Un-Christmas Eve"
"12058",2013,11,25,2115,2106,9,2335,2343,-8,"B6",1677,"N329JB","JFK","JAX",122,828,21,6,2013-11-25 21:00:00,220,220,"Un-Christmas Eve"
"12059",2013,11,25,2116,2100,16,2332,2328,4,"DL",1247,"N977DL","LGA","ATL",119,762,21,0,2013-11-25 21:00:00,216,216,"Un-Christmas Eve"
"12060",2013,11,25,2116,1845,151,2249,2025,144,"MQ",3674,"N8EGMQ","LGA","CLE",69,419,18,45,2013-11-25 18:00:00,133,133,"Un-Christmas Eve"
"12061",2013,11,25,2117,2035,42,2237,2210,27,"WN",168,"N704SW","LGA","MDW",125,725,20,35,2013-11-25 20:00:00,120,120,"Un-Christmas Eve"
"12062",2013,11,25,2118,2125,-7,2326,2328,-2,"EV",3845,"N13997","EWR","GSP",99,594,21,25,2013-11-25 21:00:00,208,208,"Un-Christmas Eve"
"12063",2013,11,25,2120,2107,13,2246,2226,20,"EV",4119,"N16999","EWR","RIC",51,277,21,7,2013-11-25 21:00:00,126,126,"Un-Christmas Eve"
"12064",2013,11,25,2123,2130,-7,2236,2245,-9,"MQ",3621,"N813MQ","JFK","DCA",44,213,21,30,2013-11-25 21:00:00,113,113,"Un-Christmas Eve"
"12065",2013,11,25,2124,2130,-6,3,2359,4,"B6",97,"N554JB","JFK","DEN",248,1626,21,30,2013-11-25 21:00:00,-2121,279,"Un-Christmas Eve"
"12066",2013,11,25,2127,2130,-3,16,18,-2,"B6",1371,"N569JB","LGA","FLL",153,1076,21,30,2013-11-25 21:00:00,-2111,289,"Un-Christmas Eve"
"12067",2013,11,25,2128,2131,-3,22,15,7,"B6",611,"N552JB","JFK","LAS",319,2248,21,31,2013-11-25 21:00:00,-2106,294,"Un-Christmas Eve"
"12068",2013,11,25,2134,2140,-6,28,36,-8,"B6",425,"N615JB","JFK","TPA",145,1005,21,40,2013-11-25 21:00:00,-2106,294,"Un-Christmas Eve"
"12069",2013,11,25,2142,2152,-10,2337,2342,-5,"EV",4672,"N12563","EWR","STL",157,872,21,52,2013-11-25 21:00:00,195,195,"Un-Christmas Eve"
"12070",2013,11,25,2147,2150,-3,26,36,-10,"B6",1183,"N516JB","JFK","MCO",139,944,21,50,2013-11-25 21:00:00,-2121,279,"Un-Christmas Eve"
"12071",2013,11,25,2147,2115,32,2339,2315,24,"MQ",3384,"N535MQ","LGA","CLT",83,544,21,15,2013-11-25 21:00:00,192,192,"Un-Christmas Eve"
"12072",2013,11,25,2148,2139,9,2308,2302,6,"B6",702,"N281JB","JFK","BUF",60,301,21,39,2013-11-25 21:00:00,160,160,"Un-Christmas Eve"
"12073",2013,11,25,2150,2150,0,2257,2311,-14,"EV",3846,"N13553","EWR","ROC",45,246,21,50,2013-11-25 21:00:00,107,107,"Un-Christmas Eve"
"12074",2013,11,25,2150,2135,15,102,55,7,"AA",185,"N335AA","JFK","LAX",338,2475,21,35,2013-11-25 21:00:00,-2048,352,"Un-Christmas Eve"
"12075",2013,11,25,2151,2159,-8,2257,2322,-25,"EV",5311,"N751EV","LGA","BGR",50,378,21,59,2013-11-25 21:00:00,106,106,"Un-Christmas Eve"
"12076",2013,11,25,2151,2145,6,52,46,6,"B6",1901,"N805JB","JFK","FLL",156,1069,21,45,2013-11-25 21:00:00,-2099,301,"Un-Christmas Eve"
"12077",2013,11,25,2152,2157,-5,2254,2306,-12,"UA",203,"N562UA","EWR","BOS",41,200,21,57,2013-11-25 21:00:00,102,102,"Un-Christmas Eve"
"12078",2013,11,25,2153,2159,-6,2252,2307,-15,"9E",3525,"N924XJ","LGA","SYR",37,198,21,59,2013-11-25 21:00:00,99,99,"Un-Christmas Eve"
"12079",2013,11,25,2155,2159,-4,2300,2301,-1,"EV",5796,"N11565","EWR","ALB",38,143,21,59,2013-11-25 21:00:00,145,145,"Un-Christmas Eve"
"12080",2013,11,25,2225,2229,-4,2347,2351,-4,"B6",486,"N316JB","JFK","ROC",58,264,22,29,2013-11-25 22:00:00,122,122,"Un-Christmas Eve"
"12081",2013,11,25,2231,2129,62,116,10,66,"B6",527,"N705JB","EWR","MCO",138,937,21,29,2013-11-25 21:00:00,-2115,285,"Un-Christmas Eve"
"12082",2013,11,25,2233,2106,87,2334,2213,81,"B6",2680,"N273JB","EWR","BOS",42,200,21,6,2013-11-25 21:00:00,101,101,"Un-Christmas Eve"
"12083",2013,11,25,2241,2245,-4,2347,2353,-6,"B6",108,"N265JB","JFK","PWM",48,273,22,45,2013-11-25 22:00:00,106,106,"Un-Christmas Eve"
"12084",2013,11,25,2243,2250,-7,2359,8,-9,"B6",2002,"N178JB","JFK","BUF",60,301,22,50,2013-11-25 22:00:00,116,116,"Un-Christmas Eve"
"12085",2013,11,25,2250,2255,-5,2354,2356,-2,"B6",718,"N562JB","JFK","BOS",38,187,22,55,2013-11-25 22:00:00,104,104,"Un-Christmas Eve"
"12086",2013,11,25,2252,2250,2,2348,2356,-8,"B6",1816,"N179JB","JFK","SYR",42,209,22,50,2013-11-25 22:00:00,96,96,"Un-Christmas Eve"
"12087",2013,11,25,2258,2100,118,29,2225,124,"MQ",3660,"N537MQ","LGA","BNA",128,764,21,0,2013-11-25 21:00:00,-2229,171,"Un-Christmas Eve"
"12088",2013,11,25,2300,2145,75,155,33,82,"B6",705,"N258JB","EWR","FLL",153,1065,21,45,2013-11-25 21:00:00,-2145,255,"Un-Christmas Eve"
"12089",2013,11,25,2305,1900,245,158,2215,223,"AA",21,"N338AA","JFK","LAX",336,2475,19,0,2013-11-25 19:00:00,-2147,253,"Un-Christmas Eve"
"12090",2013,11,25,2339,2229,70,41,2343,58,"B6",234,"N228JB","JFK","BTV",44,266,22,29,2013-11-25 22:00:00,-2298,102,"Un-Christmas Eve"
"12091",2013,11,25,2354,2359,-5,418,437,-19,"B6",839,"N644JB","JFK","BQN",185,1576,23,59,2013-11-25 23:00:00,-1936,464,"Un-Christmas Eve"
"12092",2013,11,25,2355,2359,-4,418,440,-22,"B6",1503,"N715JB","JFK","SJU",187,1598,23,59,2013-11-25 23:00:00,-1937,463,"Un-Christmas Eve"
"12093",2013,11,26,1901,1849,12,2208,2209,-1,"B6",263,"N535JB","JFK","SEA",330,2422,18,49,2013-11-26 18:00:00,307,307,"Un-Christmas Eve"
"12094",2013,11,26,1903,1900,3,2138,2215,-37,"AA",21,"N329AA","JFK","LAX",313,2475,19,0,2013-11-26 19:00:00,235,235,"Un-Christmas Eve"
"12095",2013,11,26,1903,1910,-7,2215,2220,-5,"AA",1193,"N3HLAA","LGA","DFW",216,1389,19,10,2013-11-26 19:00:00,312,312,"Un-Christmas Eve"
"12096",2013,11,26,1903,1855,8,2214,2235,-21,"VX",29,"N637VA","JFK","SFO",344,2586,18,55,2013-11-26 18:00:00,311,311,"Un-Christmas Eve"
"12097",2013,11,26,1905,1905,0,2126,2106,20,"DL",1473,"N323NB","LGA","MEM",158,963,19,5,2013-11-26 19:00:00,221,221,"Un-Christmas Eve"
"12098",2013,11,26,1906,1902,4,2032,2045,-13,"UA",654,"N821UA","EWR","ORD",120,719,19,2,2013-11-26 19:00:00,126,126,"Un-Christmas Eve"
"12099",2013,11,26,1906,1900,6,2053,2035,18,"UA",693,"N438UA","LGA","ORD",120,733,19,0,2013-11-26 19:00:00,147,147,"Un-Christmas Eve"
"12100",2013,11,26,1906,1900,6,2206,2212,-6,"UA",1416,"N12221","EWR","FLL",160,1065,19,0,2013-11-26 19:00:00,300,300,"Un-Christmas Eve"
"12101",2013,11,26,1907,1620,167,2111,1835,156,"DL",1619,"N946DL","LGA","MSP",146,1020,16,20,2013-11-26 16:00:00,204,204,"Un-Christmas Eve"
"12102",2013,11,26,1907,1900,7,2039,2018,21,"US",2193,"N757UW","LGA","DCA",63,214,19,0,2013-11-26 19:00:00,132,132,"Un-Christmas Eve"
"12103",2013,11,26,1908,1735,93,2038,1908,90,"EV",5383,"N707EV","LGA","ROC",45,254,17,35,2013-11-26 17:00:00,130,130,"Un-Christmas Eve"
"12104",2013,11,26,1908,1851,17,2219,2200,19,"UA",1128,"N18223","LGA","IAH",214,1416,18,51,2013-11-26 18:00:00,311,311,"Un-Christmas Eve"
"12105",2013,11,26,1909,1850,19,2229,2159,30,"DL",1854,"N332NB","LGA","FLL",163,1076,18,50,2013-11-26 18:00:00,320,320,"Un-Christmas Eve"
"12106",2013,11,26,1909,1907,2,2022,2031,-9,"EV",4498,"N16571","EWR","PWM",45,284,19,7,2013-11-26 19:00:00,113,113,"Un-Christmas Eve"
"12107",2013,11,26,1910,1846,24,2113,2027,46,"EV",5274,"N741EV","LGA","BNA",132,764,18,46,2013-11-26 18:00:00,203,203,"Un-Christmas Eve"
"12108",2013,11,26,1912,1900,12,2240,2212,28,"UA",208,"N448UA","EWR","SEA",339,2402,19,0,2013-11-26 19:00:00,328,328,"Un-Christmas Eve"
"12109",2013,11,26,1912,1835,37,2117,2105,12,"UA",237,"N443UA","EWR","DEN",218,1605,18,35,2013-11-26 18:00:00,205,205,"Un-Christmas Eve"
"12110",2013,11,26,1913,1900,13,2352,2359,-7,"AA",1029,"N5BYAA","JFK","SJU",190,1598,19,0,2013-11-26 19:00:00,439,439,"Un-Christmas Eve"
"12111",2013,11,26,1915,1835,40,2010,1937,33,"EV",5901,"N13997","EWR","ALB",34,143,18,35,2013-11-26 18:00:00,95,95,"Un-Christmas Eve"
"12112",2013,11,26,1921,1910,11,2204,2209,-5,"DL",2159,"N905DL","JFK","MCO",141,944,19,10,2013-11-26 19:00:00,283,283,"Un-Christmas Eve"
"12113",2013,11,26,1921,1920,1,2059,2111,-12,"9E",2931,"N935XJ","JFK","PIT",67,340,19,20,2013-11-26 19:00:00,138,138,"Un-Christmas Eve"
"12114",2013,11,26,1921,1909,12,2046,2050,-4,"9E",2937,"N8960A","JFK","IAD",49,228,19,9,2013-11-26 19:00:00,125,125,"Un-Christmas Eve"
"12115",2013,11,26,1924,1925,-1,2256,2245,11,"AA",2437,"N3HGAA","LGA","MIA",176,1096,19,25,2013-11-26 19:00:00,332,332,"Un-Christmas Eve"
"12116",2013,11,26,1925,1930,-5,2239,2230,9,"DL",1485,"N998DL","LGA","MCO",146,950,19,30,2013-11-26 19:00:00,314,314,"Un-Christmas Eve"
"12117",2013,11,26,1925,1930,-5,2052,2047,5,"EV",5714,"N834AS","JFK","IAD",52,228,19,30,2013-11-26 19:00:00,127,127,"Un-Christmas Eve"
"12118",2013,11,26,1925,1830,55,2234,2206,28,"UA",389,"N546UA","JFK","SFO",341,2586,18,30,2013-11-26 18:00:00,309,309,"Un-Christmas Eve"
"12119",2013,11,26,1926,1845,41,2112,2025,47,"MQ",3674,"N527MQ","LGA","CLE",68,419,18,45,2013-11-26 18:00:00,186,186,"Un-Christmas Eve"
"12120",2013,11,26,1926,1834,52,2224,2209,15,"UA",1127,"N33266","EWR","SFO",338,2565,18,34,2013-11-26 18:00:00,298,298,"Un-Christmas Eve"
"12121",2013,11,26,1927,1929,-2,2219,2253,-34,"UA",368,"N834UA","EWR","LAX",322,2454,19,29,2013-11-26 19:00:00,292,292,"Un-Christmas Eve"
"12122",2013,11,26,1929,1930,-1,2138,2138,0,"EV",4361,"N11155","EWR","TYS",104,631,19,30,2013-11-26 19:00:00,209,209,"Un-Christmas Eve"
"12123",2013,11,26,1930,1929,1,2205,2222,-17,"DL",1729,"N3734B","JFK","LAS",306,2248,19,29,2013-11-26 19:00:00,275,275,"Un-Christmas Eve"
"12124",2013,11,26,1930,1930,0,2119,2049,30,"EV",5769,"N820AS","LGA","IAD",53,229,19,30,2013-11-26 19:00:00,189,189,"Un-Christmas Eve"
"12125",2013,11,26,1930,1935,-5,2106,2120,-14,"9E",2909,"N294PQ","JFK","RIC",69,288,19,35,2013-11-26 19:00:00,176,176,"Un-Christmas Eve"
"12126",2013,11,26,1931,1930,1,2232,2238,-6,"B6",225,"N537JB","JFK","TPA",160,1005,19,30,2013-11-26 19:00:00,301,301,"Un-Christmas Eve"
"12127",2013,11,26,1932,1925,7,2308,2243,25,"DL",1211,"N317NB","LGA","RSW",175,1080,19,25,2013-11-26 19:00:00,376,376,"Un-Christmas Eve"
"12128",2013,11,26,1932,1932,0,27,28,-1,"B6",803,"N531JB","JFK","SJU",191,1598,19,32,2013-11-26 19:00:00,-1905,495,"Un-Christmas Eve"
"12129",2013,11,26,1933,1929,4,2243,2254,-11,"UA",1078,"N24212","EWR","SAT",234,1569,19,29,2013-11-26 19:00:00,310,310,"Un-Christmas Eve"
"12130",2013,11,26,1933,1932,1,2259,2305,-6,"B6",161,"N559JB","JFK","SMF",343,2521,19,32,2013-11-26 19:00:00,326,326,"Un-Christmas Eve"
"12131",2013,11,26,1933,1933,0,2247,2229,18,"B6",883,"N586JB","JFK","MCO",143,944,19,33,2013-11-26 19:00:00,314,314,"Un-Christmas Eve"
"12132",2013,11,26,1934,1935,-1,2111,2132,-21,"EV",5287,"N710EV","LGA","MSN",124,812,19,35,2013-11-26 19:00:00,177,177,"Un-Christmas Eve"
"12133",2013,11,26,1935,1935,0,2141,2149,-8,"9E",2911,"N601LR","JFK","CVG",99,589,19,35,2013-11-26 19:00:00,206,206,"Un-Christmas Eve"
"12134",2013,11,26,1937,1900,37,2226,2136,50,"DL",947,"N983DL","LGA","ATL",129,762,19,0,2013-11-26 19:00:00,289,289,"Un-Christmas Eve"
"12135",2013,11,26,1939,1930,9,2256,2300,-4,"DL",1768,"N6711M","JFK","SLC",281,1990,19,30,2013-11-26 19:00:00,317,317,"Un-Christmas Eve"
"12136",2013,11,26,1939,1945,-6,2118,2130,-12,"MQ",3374,"N832MQ","JFK","RDU",77,427,19,45,2013-11-26 19:00:00,179,179,"Un-Christmas Eve"
"12137",2013,11,26,1939,1940,-1,2314,2243,31,"B6",1271,"N568JB","LGA","FLL",169,1076,19,40,2013-11-26 19:00:00,375,375,"Un-Christmas Eve"
"12138",2013,11,26,1942,1930,12,2210,2204,6,"DL",2142,"N958DL","EWR","ATL",118,746,19,30,2013-11-26 19:00:00,268,268,"Un-Christmas Eve"
"12139",2013,11,26,1942,1830,72,2134,2046,48,"EV",5073,"N137EV","EWR","DTW",82,488,18,30,2013-11-26 18:00:00,192,192,"Un-Christmas Eve"
"12140",2013,11,26,1945,1930,15,2253,2249,4,"DL",1091,"N310NW","JFK","SAT",224,1587,19,30,2013-11-26 19:00:00,308,308,"Un-Christmas Eve"
"12141",2013,11,26,1945,1855,50,2147,2040,67,"MQ",3591,"N839MQ","LGA","RDU",75,431,18,55,2013-11-26 18:00:00,202,202,"Un-Christmas Eve"
"12142",2013,11,26,1945,1914,31,2207,2158,9,"UA",587,"N513UA","EWR","LAS",293,2227,19,14,2013-11-26 19:00:00,262,262,"Un-Christmas Eve"
"12143",2013,11,26,1946,1935,11,2256,2235,21,"DL",1435,"N319NB","LGA","TPA",156,1010,19,35,2013-11-26 19:00:00,310,310,"Un-Christmas Eve"
"12144",2013,11,26,1947,1944,3,2247,2235,12,"UA",264,"N430UA","EWR","MCO",144,937,19,44,2013-11-26 19:00:00,300,300,"Un-Christmas Eve"
"12145",2013,11,26,1948,1729,139,2154,1941,133,"EV",3849,"N13124","EWR","CVG",99,569,17,29,2013-11-26 17:00:00,206,206,"Un-Christmas Eve"
"12146",2013,11,26,1948,1932,16,2250,2234,16,"UA",1269,"N75436","EWR","PBI",150,1023,19,32,2013-11-26 19:00:00,302,302,"Un-Christmas Eve"
"12147",2013,11,26,1949,1925,24,31,39,-8,"DL",347,"N3745B","JFK","SJU",190,1598,19,25,2013-11-26 19:00:00,-1918,482,"Un-Christmas Eve"
"12148",2013,11,26,1949,1945,4,2128,2101,27,"9E",2951,"N820AY","JFK","PHL",45,94,19,45,2013-11-26 19:00:00,179,179,"Un-Christmas Eve"
"12149",2013,11,26,1951,1800,111,2129,1944,105,"EV",5451,"N748EV","LGA","PIT",61,335,18,0,2013-11-26 18:00:00,178,178,"Un-Christmas Eve"
"12150",2013,11,26,1952,1915,37,2205,2115,50,"EV",4104,"N13975","EWR","CLT",102,529,19,15,2013-11-26 19:00:00,253,253,"Un-Christmas Eve"
"12151",2013,11,26,1953,1956,-3,2155,2234,-39,"DL",2454,"N3739P","JFK","DEN",220,1626,19,56,2013-11-26 19:00:00,202,202,"Un-Christmas Eve"
"12152",2013,11,26,1954,2001,-7,2211,2220,-9,"EV",4321,"N16170","EWR","MCI",169,1092,20,1,2013-11-26 20:00:00,257,257,"Un-Christmas Eve"
"12153",2013,11,26,1954,2000,-6,2132,2119,13,"US",2195,"N768US","LGA","DCA",49,214,20,0,2013-11-26 20:00:00,178,178,"Un-Christmas Eve"
"12154",2013,11,26,1955,1935,20,2212,2141,31,"EV",4370,"N12567","EWR","CHS",105,628,19,35,2013-11-26 19:00:00,257,257,"Un-Christmas Eve"
"12155",2013,11,26,1955,1940,15,2134,2115,19,"AA",363,"N570AA","LGA","ORD",122,733,19,40,2013-11-26 19:00:00,179,179,"Un-Christmas Eve"
"12156",2013,11,26,1955,1900,55,2239,2124,75,"9E",3992,"N8751D","LGA","GSP",114,610,19,0,2013-11-26 19:00:00,284,284,"Un-Christmas Eve"
"12157",2013,11,26,1957,2000,-3,2110,2110,0,"AA",2314,"N3KKAA","JFK","BOS",40,187,20,0,2013-11-26 20:00:00,153,153,"Un-Christmas Eve"
"12158",2013,11,26,1957,2000,-3,2242,2303,-21,"B6",65,"N608JB","JFK","ABQ",258,1826,20,0,2013-11-26 20:00:00,285,285,"Un-Christmas Eve"
"12159",2013,11,26,1958,1930,28,2141,2115,26,"MQ",3535,"N525MQ","JFK","CMH",76,483,19,30,2013-11-26 19:00:00,183,183,"Un-Christmas Eve"
"12160",2013,11,26,1958,1930,28,2208,2130,38,"MQ",3573,"N827MQ","LGA","CMH",86,479,19,30,2013-11-26 19:00:00,250,250,"Un-Christmas Eve"
"12161",2013,11,26,2002,2000,2,2300,2325,-25,"VX",415,"N625VA","JFK","LAX",329,2475,20,0,2013-11-26 20:00:00,298,298,"Un-Christmas Eve"
"12162",2013,11,26,2003,1946,17,2137,2052,45,"EV",4312,"N16961","EWR","DCA",58,199,19,46,2013-11-26 19:00:00,134,134,"Un-Christmas Eve"
"12163",2013,11,26,2005,2005,0,2318,2310,8,"B6",1201,"N649JB","JFK","FLL",165,1069,20,5,2013-11-26 20:00:00,313,313,"Un-Christmas Eve"
"12164",2013,11,26,2006,1930,36,2222,2141,41,"EV",4543,"N11113","EWR","DSM",158,1017,19,30,2013-11-26 19:00:00,216,216,"Un-Christmas Eve"
"12165",2013,11,26,2007,2000,7,2157,2158,-1,"EV",4368,"N16559","EWR","DAY",91,533,20,0,2013-11-26 20:00:00,150,150,"Un-Christmas Eve"
"12166",2013,11,26,2008,1920,48,2247,2202,45,"9E",2925,"N917XJ","JFK","MSY",192,1182,19,20,2013-11-26 19:00:00,239,239,"Un-Christmas Eve"
"12167",2013,11,26,2009,2000,9,2129,2117,12,"9E",2950,"N8532G","JFK","BWI",56,184,20,0,2013-11-26 20:00:00,120,120,"Un-Christmas Eve"
"12168",2013,11,26,2010,1915,55,2149,2055,54,"WN",3429,"N279WN","LGA","MKE",118,738,19,15,2013-11-26 19:00:00,139,139,"Un-Christmas Eve"
"12169",2013,11,26,2011,1955,16,2225,2207,18,"DL",2131,"N909DL","LGA","DTW",84,502,19,55,2013-11-26 19:00:00,214,214,"Un-Christmas Eve"
"12170",2013,11,26,2011,2014,-3,2245,2242,3,"EV",4333,"N14180","EWR","TUL",188,1215,20,14,2013-11-26 20:00:00,234,234,"Un-Christmas Eve"
"12171",2013,11,26,2018,2019,-1,2346,2355,-9,"B6",915,"N806JB","JFK","SFO",350,2586,20,19,2013-11-26 20:00:00,328,328,"Un-Christmas Eve"
"12172",2013,11,26,2021,2025,-4,2317,2340,-23,"UA",314,"N512UA","JFK","LAX",325,2475,20,25,2013-11-26 20:00:00,296,296,"Un-Christmas Eve"
"12173",2013,11,26,2022,2027,-5,2244,2243,1,"EV",4689,"N14573","EWR","IND",110,645,20,27,2013-11-26 20:00:00,222,222,"Un-Christmas Eve"
"12174",2013,11,26,2025,2000,25,2323,2239,44,"DL",1147,"N904DE","LGA","ATL",123,762,20,0,2013-11-26 20:00:00,298,298,"Un-Christmas Eve"
"12175",2013,11,26,2025,2000,25,2148,2115,33,"US",2162,"N957UW","LGA","BOS",42,184,20,0,2013-11-26 20:00:00,123,123,"Un-Christmas Eve"
"12176",2013,11,26,2027,2025,2,2327,2335,-8,"UA",288,"N843UA","EWR","MIA",164,1085,20,25,2013-11-26 20:00:00,300,300,"Un-Christmas Eve"
"12177",2013,11,26,2029,1900,89,2201,2056,65,"9E",2928,"N926XJ","JFK","ORD",116,740,19,0,2013-11-26 19:00:00,172,172,"Un-Christmas Eve"
"12178",2013,11,26,2030,2019,11,2316,2345,-29,"UA",1224,"N76254","EWR","LAX",323,2454,20,19,2013-11-26 20:00:00,286,286,"Un-Christmas Eve"
"12179",2013,11,26,2030,2040,-10,2318,2302,16,"9E",4033,"N8986B","LGA","TYS",112,647,20,40,2013-11-26 20:00:00,288,288,"Un-Christmas Eve"
"12180",2013,11,26,2030,2015,15,2131,2126,5,"B6",418,"N265JB","JFK","BOS",39,187,20,15,2013-11-26 20:00:00,101,101,"Un-Christmas Eve"
"12181",2013,11,26,2030,2025,5,2215,2205,10,"AA",371,"N565AA","LGA","ORD",119,733,20,25,2013-11-26 20:00:00,185,185,"Un-Christmas Eve"
"12182",2013,11,26,2032,2035,-3,2157,2200,-3,"9E",2914,"N924XJ","JFK","DCA",58,213,20,35,2013-11-26 20:00:00,125,125,"Un-Christmas Eve"
"12183",2013,11,26,2033,1835,118,2238,2020,138,"AA",359,"N3ASAA","LGA","ORD",130,733,18,35,2013-11-26 18:00:00,205,205,"Un-Christmas Eve"
"12184",2013,11,26,2034,2035,-1,2345,2357,-12,"B6",71,"N584JB","JFK","SLC",276,1990,20,35,2013-11-26 20:00:00,311,311,"Un-Christmas Eve"
"12185",2013,11,26,2035,2028,7,2202,2206,-4,"UA",1464,"N39416","EWR","CLE",64,404,20,28,2013-11-26 20:00:00,167,167,"Un-Christmas Eve"
"12186",2013,11,26,2037,2040,-3,2,2359,3,"B6",523,"N789JB","JFK","LAX",337,2475,20,40,2013-11-26 20:00:00,-2035,365,"Un-Christmas Eve"
"12187",2013,11,26,2040,2040,0,2341,2329,12,"B6",1683,"N632JB","JFK","MCO",143,944,20,40,2013-11-26 20:00:00,301,301,"Un-Christmas Eve"
"12188",2013,11,26,2044,2002,42,2151,2122,29,"UA",215,"N489UA","EWR","BOS",45,200,20,2,2013-11-26 20:00:00,107,107,"Un-Christmas Eve"
"12189",2013,11,26,2044,2046,-2,2359,2358,1,"B6",329,"N638JB","JFK","RSW",165,1074,20,46,2013-11-26 20:00:00,315,315,"Un-Christmas Eve"
"12190",2013,11,26,2045,2050,-5,2213,2212,1,"DL",985,"N912DE","JFK","BOS",45,187,20,50,2013-11-26 20:00:00,168,168,"Un-Christmas Eve"
"12191",2013,11,26,2045,2045,0,48,2359,49,"B6",1295,"N766JB","JFK","AUS",228,1521,20,45,2013-11-26 20:00:00,-1997,403,"Un-Christmas Eve"
"12192",2013,11,26,2045,1855,110,2355,2150,125,"B6",543,"N630JB","EWR","PBI",161,1023,18,55,2013-11-26 18:00:00,310,310,"Un-Christmas Eve"
"12193",2013,11,26,2047,2029,18,2240,2207,33,"EV",3813,"N11192","EWR","GSO",83,445,20,29,2013-11-26 20:00:00,193,193,"Un-Christmas Eve"
"12194",2013,11,26,2047,2040,7,2330,2326,4,"EV",4204,"N11165","EWR","OKC",195,1325,20,40,2013-11-26 20:00:00,283,283,"Un-Christmas Eve"
"12195",2013,11,26,2051,2048,3,2328,2319,9,"EV",4397,"N14177","EWR","MSY",186,1167,20,48,2013-11-26 20:00:00,277,277,"Un-Christmas Eve"
"12196",2013,11,26,2051,2059,-8,2226,2244,-18,"B6",105,"N351JB","JFK","ORD",123,740,20,59,2013-11-26 20:00:00,175,175,"Un-Christmas Eve"
"12197",2013,11,26,2053,2039,14,8,2355,13,"B6",1205,"N779JB","JFK","PDX",339,2454,20,39,2013-11-26 20:00:00,-2045,355,"Un-Christmas Eve"
"12198",2013,11,26,2055,2015,40,2348,2354,-6,"DL",427,"N188DN","JFK","LAX",318,2475,20,15,2013-11-26 20:00:00,293,293,"Un-Christmas Eve"
"12199",2013,11,26,2057,2051,6,2356,2326,30,"EV",5801,"N16918","EWR","JAX",136,820,20,51,2013-11-26 20:00:00,299,299,"Un-Christmas Eve"
"12200",2013,11,26,2058,2033,25,2258,2206,52,"FL",1182,"N980AT","LGA","CAK",71,397,20,33,2013-11-26 20:00:00,200,200,"Un-Christmas Eve"
"12201",2013,11,26,2059,2018,41,10,2313,57,"B6",153,"N644JB","JFK","PBI",154,1028,20,18,2013-11-26 20:00:00,-2049,351,"Un-Christmas Eve"
"12202",2013,11,26,2100,2100,0,2225,2206,19,"US",2164,"N961UW","LGA","BOS",37,184,21,0,2013-11-26 21:00:00,125,125,"Un-Christmas Eve"
"12203",2013,11,26,2102,2100,2,18,2345,33,"B6",499,"N784JB","LGA","MCO",146,950,21,0,2013-11-26 21:00:00,-2084,316,"Un-Christmas Eve"
"12204",2013,11,26,2103,2107,-4,2217,2215,2,"UA",994,"N462UA","EWR","BOS",38,200,21,7,2013-11-26 21:00:00,114,114,"Un-Christmas Eve"
"12205",2013,11,26,2104,2105,-1,15,4,11,"UA",1039,"N76265","EWR","TPA",166,997,21,5,2013-11-26 21:00:00,-2089,311,"Un-Christmas Eve"
"12206",2013,11,26,2104,1930,94,3,2235,88,"AA",1691,"N468AA","EWR","DFW",211,1372,19,30,2013-11-26 19:00:00,-2101,299,"Un-Christmas Eve"
"12207",2013,11,26,2107,1610,297,2316,1820,296,"DL",2231,"N961DL","LGA","DTW",82,502,16,10,2013-11-26 16:00:00,209,209,"Un-Christmas Eve"
"12208",2013,11,26,2107,2105,2,20,11,9,"UA",1682,"N38473","EWR","FLL",163,1065,21,5,2013-11-26 21:00:00,-2087,313,"Un-Christmas Eve"
"12209",2013,11,26,2109,1930,99,2355,2158,117,"FL",1020,"N930AT","LGA","ATL",122,762,19,30,2013-11-26 19:00:00,246,246,"Un-Christmas Eve"
